Video_id,Segment_id,Pred,Pred_binary,Pred_7
2m58ShI1QSI,0,2.33,positive,very positive
2m58ShI1QSI,1,-1.96,negative,negative
2o2ljA0QD7g,0,-1.59,negative,negative
2o2ljA0QD7g,1,-1.64,negative,negative
2o2ljA0QD7g,2,0.73,positive,slightly positive
2vsgDSlJ9pU,0,0.83,positive,slightly positive
2vsgDSlJ9pU,1,1.37,positive,positive
2vsgDSlJ9pU,2,1.98,positive,positive
2vsgDSlJ9pU,3,-0.82,negative,slightly negative
2ze94yo2aPo,0,-1.16,negative,slightly negative
2ze94yo2aPo,1,-2.71,negative,very negative
2ze94yo2aPo,2,-1.19,negative,slightly negative
2ze94yo2aPo,3,1.35,positive,positive
34cU3HO_hEA,0,2.19,positive,very positive
35694,0,1.57,positive,positive
35694,1,1.42,positive,positive
35694,2,-1.85,negative,negative
35694,3,-2.81,negative,very negative
35694,4,-1.1,negative,slightly negative
35694,5,1.57,positive,positive
35694,6,-1.53,negative,negative
35694,7,-0.68,negative,slightly negative
35694,8,0.9,positive,slightly positive
35694,9,-1.11,negative,slightly negative
35694,10,1.34,positive,positive
35694,11,-1.71,negative,negative
35694,12,0.08,positive,Neutral
35694,13,2.24,positive,very positive
35694,14,2.94,positive,very positive
35694,15,-0.94,negative,slightly negative
35694,16,-0.66,negative,slightly negative
35694,17,2.63,positive,very positive
37NMbnd7r20,0,-2.54,negative,very negative
3At-BKm9eYk,0,2.42,positive,very positive
3At-BKm9eYk,1,1.63,positive,positive
3At-BKm9eYk,2,-0.46,negative,slightly negative
3At-BKm9eYk,3,1.74,positive,positive
3At-BKm9eYk,4,2.96,positive,very positive
3At-BKm9eYk,5,-2.72,negative,very negative
3At-BKm9eYk,6,0.97,positive,slightly positive
3At-BKm9eYk,7,2.07,positive,positive
3HyAaqre_Fk,0,2.0,positive,positive
3HyAaqre_Fk,1,2.09,positive,positive
3HyAaqre_Fk,2,0.45,positive,slightly positive
3IUVpwx23cY,0,1.71,positive,positive
3IUVpwx23cY,1,-2.66,negative,very negative
3IUVpwx23cY,2,-1.21,negative,slightly negative
3IUVpwx23cY,3,1.6,positive,positive
3OYY5Tsz_2k,0,-2.34,negative,very negative
3OYY5Tsz_2k,1,-2.77,negative,very negative
3OYY5Tsz_2k,2,0.74,positive,slightly positive
3OYY5Tsz_2k,3,-2.34,negative,very negative
3OYY5Tsz_2k,4,2.33,positive,very positive
3OYY5Tsz_2k,5,2.8,positive,very positive
3REPHw7oLWo,0,0.9,positive,slightly positive
3REPHw7oLWo,1,2.63,positive,very positive
3REPHw7oLWo,2,-2.43,negative,very negative
3REPHw7oLWo,3,2.98,positive,very positive
3UOqbf_B_Yc,0,1.28,positive,slightly positive
3UOqbf_B_Yc,1,-1.2,negative,slightly negative
3UOqbf_B_Yc,2,2.92,positive,very positive
3UOqbf_B_Yc,3,2.92,positive,very positive
3WZ6R9B0PcU,0,-2.18,negative,very negative
3XShFTBsp_Q,0,-1.11,negative,slightly negative
3hOlJf_JQDs,0,1.59,positive,positive
3hOlJf_JQDs,1,2.29,positive,very positive
3odZe3AGilc,0,2.26,positive,very positive
3odZe3AGilc,1,0.02,positive,Neutral
3odZe3AGilc,2,-1.29,negative,negative
3wHE78v9zr4,0,1.87,positive,positive
3wHE78v9zr4,1,-2.82,negative,very negative
3wHE78v9zr4,2,2.6,positive,very positive
3wHE78v9zr4,3,1.38,positive,positive
3wHE78v9zr4,4,-1.06,negative,slightly negative
3wHE78v9zr4,5,-2.17,negative,very negative
3wHE78v9zr4,6,0.45,positive,slightly positive
3wHE78v9zr4,7,2.51,positive,very positive
3wHE78v9zr4,8,0.81,positive,slightly positive
3wHE78v9zr4,9,-2.51,negative,very negative
3wHE78v9zr4,10,-0.55,negative,slightly negative
3wHE78v9zr4,11,2.85,positive,very positive
3wHE78v9zr4,12,2.03,positive,positive
3wHE78v9zr4,13,0.92,positive,slightly positive
3wHE78v9zr4,14,1.8,positive,positive
3wHE78v9zr4,15,-0.06,negative,Neutral
3wHE78v9zr4,16,0.28,positive,Neutral
3wHE78v9zr4,17,2.71,positive,very positive
3wHE78v9zr4,18,-0.02,negative,Neutral
3wHE78v9zr4,19,-0.21,negative,Neutral
3wHE78v9zr4,20,1.34,positive,positive
3wHE78v9zr4,21,0.85,positive,slightly positive
3wHE78v9zr4,22,-0.84,negative,slightly negative
3wHE78v9zr4,23,0.39,positive,Neutral
3wHE78v9zr4,24,-2.36,negative,very negative
3wHE78v9zr4,25,-0.54,negative,slightly negative
3wHE78v9zr4,26,1.94,positive,positive
41381,0,0.29,positive,Neutral
41381,1,0.4,positive,Neutral
41381,2,1.55,positive,positive
41381,3,2.48,positive,very positive
41381,4,1.49,positive,positive
41381,5,0.25,positive,Neutral
41381,6,0.27,positive,Neutral
41381,7,0.53,positive,slightly positive
41381,8,-0.23,negative,Neutral
41381,9,-0.76,negative,slightly negative
41381,10,-0.99,negative,slightly negative
424SXFTCFsA,0,-1.33,negative,negative
424SXFTCFsA,1,1.28,positive,slightly positive
424SXFTCFsA,2,1.25,positive,slightly positive
424SXFTCFsA,3,1.44,positive,positive
46495,0,-1.25,negative,slightly negative
46495,1,0.55,positive,slightly positive
46495,2,1.75,positive,positive
46495,3,-2.09,negative,negative
46495,4,2.29,positive,very positive
46495,5,2.19,positive,very positive
46495,6,-2.37,negative,very negative
46495,7,-2.38,negative,very negative
46495,8,-2.9,negative,very negative
46495,9,1.05,positive,slightly positive
46615,0,-1.92,negative,negative
46615,1,2.46,positive,very positive
46615,2,-0.17,negative,Neutral
46615,3,-0.13,negative,Neutral
46615,4,1.37,positive,positive
46615,5,1.57,positive,positive
46615,6,-1.86,negative,negative
46615,7,2.34,positive,very positive
46615,8,2.45,positive,very positive
46615,9,2.11,positive,positive
4EDblUpJieU,0,1.27,positive,slightly positive
4EDblUpJieU,1,1.41,positive,positive
4YfyP0uIqw0,0,1.3,positive,positive
4dAYMzRyndc,0,-0.09,negative,Neutral
4dAYMzRyndc,1,0.41,positive,Neutral
4dAYMzRyndc,2,2.09,positive,positive
4dAYMzRyndc,3,-0.45,negative,slightly negative
4dAYMzRyndc,4,-0.47,negative,slightly negative
4dAYMzRyndc,5,-0.91,negative,slightly negative
4dAYMzRyndc,6,1.05,positive,slightly positive
4o4ilPK9rl8,0,0.73,positive,slightly positive
4t5k_yILGJM,0,-0.38,negative,Neutral
4wLP4elp1uM,0,-0.42,negative,Neutral
4wLP4elp1uM,1,2.52,positive,very positive
53609,0,0.45,positive,slightly positive
53609,1,-1.53,negative,negative
53609,2,2.07,positive,positive
53609,3,1.45,positive,positive
53609,4,-2.29,negative,very negative
53609,5,-1.62,negative,negative
53609,6,2.07,positive,positive
53609,7,1.36,positive,positive
53609,8,-2.37,negative,very negative
53609,9,-0.32,negative,Neutral
53609,10,-2.72,negative,very negative
53609,11,-0.1,negative,Neutral
53609,12,-2.81,negative,very negative
53609,13,1.44,positive,positive
53609,14,-1.47,negative,negative
53609,15,0.95,positive,slightly positive
53766,0,-1.51,negative,negative
53766,1,-0.5,negative,slightly negative
53766,2,0.55,positive,slightly positive
53766,3,1.32,positive,positive
53766,4,-0.79,negative,slightly negative
53766,5,-2.79,negative,very negative
53766,6,-1.82,negative,negative
53766,7,0.24,positive,Neutral
53766,8,-2.89,negative,very negative
53766,9,0.78,positive,slightly positive
56989,0,-1.96,negative,negative
56989,1,-1.86,negative,negative
56989,2,1.15,positive,slightly positive
56989,3,-0.58,negative,slightly negative
56989,4,0.61,positive,slightly positive
56989,5,2.26,positive,very positive
56989,6,-2.72,negative,very negative
56989,7,-1.48,negative,negative
56989,8,-1.99,negative,negative
56989,9,-1.35,negative,negative
56989,10,-2.52,negative,very negative
56989,11,1.66,positive,positive
56989,12,-0.83,negative,slightly negative
56989,13,-0.25,negative,Neutral
59673,0,-2.57,negative,very negative
59673,1,1.76,positive,positive
59673,2,-0.67,negative,slightly negative
59673,3,-0.62,negative,slightly negative
59673,4,2.25,positive,very positive
59673,5,-1.76,negative,negative
59673,6,2.74,positive,very positive
59673,7,2.82,positive,very positive
59673,8,1.28,positive,slightly positive
59673,9,-0.11,negative,Neutral
59673,10,1.68,positive,positive
59673,11,1.14,positive,slightly positive
59673,12,-1.62,negative,negative
59673,13,-2.05,negative,negative
5eY4S1F62Z4,0,2.8,positive,very positive
5eY4S1F62Z4,1,2.54,positive,very positive
5eY4S1F62Z4,2,-0.27,negative,Neutral
5eY4S1F62Z4,3,2.2,positive,very positive
5eY4S1F62Z4,4,-0.25,negative,Neutral
5eY4S1F62Z4,5,1.94,positive,positive
5eY4S1F62Z4,6,1.73,positive,positive
5eY4S1F62Z4,7,0.38,positive,Neutral
5eY4S1F62Z4,8,-2.75,negative,very negative
5eY4S1F62Z4,9,1.72,positive,positive
5eY4S1F62Z4,10,-1.29,negative,negative
5eY4S1F62Z4,11,-0.04,negative,Neutral
5eY4S1F62Z4,12,1.01,positive,slightly positive
5eY4S1F62Z4,13,1.63,positive,positive
5eY4S1F62Z4,14,-1.74,negative,negative
5eY4S1F62Z4,15,-1.73,negative,negative
5eY4S1F62Z4,16,1.59,positive,positive
5fKPJPFqPho,0,2.46,positive,very positive
5fKPJPFqPho,1,-0.69,negative,slightly negative
5fKPJPFqPho,2,1.92,positive,positive
5fKPJPFqPho,3,0.03,positive,Neutral
5fKPJPFqPho,4,-1.11,negative,slightly negative
5fKPJPFqPho,5,-1.24,negative,slightly negative
5fKPJPFqPho,6,-1.47,negative,negative
5fKPJPFqPho,7,-0.89,negative,slightly negative
5fKPJPFqPho,8,0.18,positive,Neutral
5fKPJPFqPho,9,-0.03,negative,Neutral
5fKPJPFqPho,10,-1.94,negative,negative
5lrDS7LluCA,0,-2.9,negative,very negative
5lrDS7LluCA,1,-0.45,negative,slightly negative
5lrDS7LluCA,2,-2.13,negative,negative
5lrDS7LluCA,3,1.56,positive,positive
5lrDS7LluCA,4,-0.45,negative,slightly negative
5lrDS7LluCA,5,-2.96,negative,very negative
5lrDS7LluCA,6,0.4,positive,Neutral
5pxFqJ5hKMU,0,0.97,positive,slightly positive
5pxFqJ5hKMU,1,-0.88,negative,slightly negative
5vwXp27bCLw,0,-2.21,negative,very negative
5vwXp27bCLw,1,-2.48,negative,very negative
5vwXp27bCLw,2,-1.24,negative,slightly negative
5vwXp27bCLw,3,3.0,positive,very positive
5vwXp27bCLw,4,2.35,positive,very positive
5vwXp27bCLw,5,-2.92,negative,very negative
5vwXp27bCLw,6,-0.3,negative,Neutral
5vwXp27bCLw,7,-1.19,negative,slightly negative
5vwXp27bCLw,8,-1.8,negative,negative
5vwXp27bCLw,9,-0.91,negative,slightly negative
5vwXp27bCLw,10,1.88,positive,positive
5vwXp27bCLw,11,0.11,positive,Neutral
5vwXp27bCLw,12,0.15,positive,Neutral
5xa0Ac2krGs,0,-2.36,negative,very negative
5xa0Ac2krGs,1,2.86,positive,very positive
61531,0,0.38,positive,Neutral
61531,1,2.36,positive,very positive
61531,2,-2.01,negative,negative
61531,3,2.38,positive,very positive
61531,4,-1.53,negative,negative
61531,5,-0.62,negative,slightly negative
61531,6,-2.93,negative,very negative
61531,7,-0.46,negative,slightly negative
61531,8,1.93,positive,positive
61531,9,1.91,positive,positive
61531,10,-2.74,negative,very negative
61531,11,0.49,positive,slightly positive
61531,12,-1.86,negative,negative
61531,13,-1.45,negative,negative
61531,14,0.72,positive,slightly positive
61531,15,-0.44,negative,slightly negative
61531,16,-0.19,negative,Neutral
63951,0,1.77,positive,positive
63951,1,1.99,positive,positive
63951,2,2.01,positive,positive
63951,3,-2.89,negative,very negative
63951,4,-0.97,negative,slightly negative
63951,5,0.4,positive,Neutral
63951,6,-1.05,negative,slightly negative
63951,7,-2.49,negative,very negative
63951,8,2.76,positive,very positive
63951,9,-0.8,negative,slightly negative
63951,10,1.21,positive,slightly positive
63951,11,2.7,positive,very positive
63951,12,-2.85,negative,very negative
63951,13,-0.83,negative,slightly negative
63951,14,2.85,positive,very positive
63951,15,-0.53,negative,slightly negative
67uKYi7mslE,0,-0.21,negative,Neutral
67uKYi7mslE,1,-2.18,negative,very negative
67uKYi7mslE,2,-1.62,negative,negative
67uKYi7mslE,3,1.43,positive,positive
67uKYi7mslE,4,0.02,positive,Neutral
67uKYi7mslE,5,-0.66,negative,slightly negative
67uKYi7mslE,6,-2.16,negative,very negative
67uKYi7mslE,7,1.52,positive,positive
67uKYi7mslE,8,-2.08,negative,negative
67uKYi7mslE,9,-2.7,negative,very negative
67uKYi7mslE,10,-1.39,negative,negative
67uKYi7mslE,11,-2.13,negative,negative
67uKYi7mslE,12,-0.5,negative,slightly negative
67uKYi7mslE,13,1.57,positive,positive
67uKYi7mslE,14,0.08,positive,Neutral
67uKYi7mslE,15,-1.29,negative,negative
67uKYi7mslE,16,1.44,positive,positive
67uKYi7mslE,17,2.22,positive,very positive
67uKYi7mslE,18,0.08,positive,Neutral
69824,0,-2.2,negative,very negative
69824,1,1.99,positive,positive
69824,2,-2.7,negative,very negative
69824,3,-1.07,negative,slightly negative
69824,4,-2.72,negative,very negative
69824,5,0.49,positive,slightly positive
69824,6,-0.18,negative,Neutral
69824,7,0.3,positive,Neutral
6EDoVEm16fU,0,2.35,positive,very positive
6EDoVEm16fU,1,2.39,positive,very positive
6EDoVEm16fU,2,2.87,positive,very positive
6EDoVEm16fU,3,-2.46,negative,very negative
6EDoVEm16fU,4,0.59,positive,slightly positive
6EDoVEm16fU,5,1.5,positive,positive
6EDoVEm16fU,6,-0.74,negative,slightly negative
6EDoVEm16fU,7,2.96,positive,very positive
6EDoVEm16fU,8,-2.31,negative,very negative
6EJHA6IDLNk,0,-2.55,negative,very negative
6EJHA6IDLNk,1,-1.71,negative,negative
6EJHA6IDLNk,2,-2.46,negative,very negative
6RFVsOWK1m4,0,-2.28,negative,very negative
6RFVsOWK1m4,1,-1.14,negative,slightly negative
6RFVsOWK1m4,2,-2.01,negative,negative
6RFVsOWK1m4,3,2.81,positive,very positive
6RFVsOWK1m4,4,2.08,positive,positive
6RFVsOWK1m4,5,1.36,positive,positive
6RFVsOWK1m4,6,-1.37,negative,negative
6RFVsOWK1m4,7,1.14,positive,slightly positive
6brtMLkjjYk,0,2.58,positive,very positive
6brtMLkjjYk,1,2.59,positive,very positive
6brtMLkjjYk,2,0.82,positive,slightly positive
6gtfeIqGasE,0,-0.47,negative,slightly negative
6gtfeIqGasE,1,-0.6,negative,slightly negative
6gtfeIqGasE,2,2.42,positive,very positive
6gtfeIqGasE,3,-1.24,negative,slightly negative
6gtfeIqGasE,4,-1.7,negative,negative
6uoM8-9d0zA,0,-2.81,negative,very negative
79356,0,-0.69,negative,slightly negative
79356,1,2.85,positive,very positive
79356,2,1.13,positive,slightly positive
79356,3,2.3,positive,very positive
79356,4,-2.74,negative,very negative
79356,5,0.04,positive,Neutral
79356,6,-0.18,negative,Neutral
79356,7,1.71,positive,positive
79356,8,0.94,positive,slightly positive
79356,9,0.9,positive,slightly positive
79356,10,-1.6,negative,negative
79356,11,1.99,positive,positive
79356,12,-0.69,negative,slightly negative
7IxmlIwqigw,0,-0.65,negative,slightly negative
7IxmlIwqigw,1,-1.23,negative,slightly negative
7IxmlIwqigw,2,2.53,positive,very positive
7IxmlIwqigw,3,0.52,positive,slightly positive
7IxmlIwqigw,4,2.0,positive,positive
7IxmlIwqigw,5,-0.97,negative,slightly negative
7IxmlIwqigw,6,-0.19,negative,Neutral
7IxmlIwqigw,7,1.24,positive,slightly positive
7IxmlIwqigw,8,-2.2,negative,very negative
7IxmlIwqigw,9,0.17,positive,Neutral
7deoh0NoMs4,0,-1.14,negative,slightly negative
7deoh0NoMs4,1,-1.32,negative,negative
7f3ndBCx_JE,0,0.15,positive,Neutral
7f3ndBCx_JE,1,-2.89,negative,very negative
7f3ndBCx_JE,2,-2.31,negative,very negative
7idU7rR77Ss,0,1.8,positive,positive
7idU7rR77Ss,1,0.51,positive,slightly positive
7idU7rR77Ss,2,-0.45,negative,slightly negative
7idU7rR77Ss,3,-2.16,negative,very negative
7idU7rR77Ss,4,1.14,positive,slightly positive
7mb8Y2AhXIY,0,1.97,positive,positive
7mb8Y2AhXIY,1,2.0,positive,positive
7mb8Y2AhXIY,2,2.38,positive,very positive
7mb8Y2AhXIY,3,0.75,positive,slightly positive
7npCA0zoQ8Q,0,2.38,positive,very positive
7npCA0zoQ8Q,1,0.13,positive,Neutral
7npCA0zoQ8Q,2,-2.27,negative,very negative
83400,0,-1.01,negative,slightly negative
83400,1,-1.7,negative,negative
83400,2,-2.87,negative,very negative
83400,3,2.55,positive,very positive
83400,4,-2.96,negative,very negative
83400,5,1.29,positive,positive
83400,6,-2.2,negative,very negative
83400,7,2.18,positive,very positive
83400,8,-2.38,negative,very negative
83400,9,0.89,positive,slightly positive
83400,10,0.49,positive,slightly positive
86c2OkQ3_U8,0,1.9,positive,positive
86c2OkQ3_U8,1,1.4,positive,positive
86c2OkQ3_U8,2,0.33,positive,Neutral
86c2OkQ3_U8,3,-2.23,negative,very negative
86c2OkQ3_U8,4,-2.26,negative,very negative
86c2OkQ3_U8,5,-2.6,negative,very negative
86c2OkQ3_U8,6,0.06,positive,Neutral
86c2OkQ3_U8,7,-0.94,negative,slightly negative
86c2OkQ3_U8,8,-1.71,negative,negative
86c2OkQ3_U8,9,0.17,positive,Neutral
86c2OkQ3_U8,10,0.39,positive,Neutral
88791,0,-0.15,negative,Neutral
88791,1,1.59,positive,positive
88791,2,2.38,positive,very positive
88791,3,0.98,positive,slightly positive
88791,4,-2.63,negative,very negative
88791,5,-0.07,negative,Neutral
88791,6,2.08,positive,positive
88791,7,0.45,positive,slightly positive
88791,8,-0.95,negative,slightly negative
88791,9,0.96,positive,slightly positive
88791,10,0.39,positive,Neutral
88791,11,-1.51,negative,negative
88791,12,-2.04,negative,negative
88791,13,0.09,positive,Neutral
88791,14,-0.8,negative,slightly negative
88791,15,-0.46,negative,slightly negative
89ZmOPOilu4,0,-0.05,negative,Neutral
89ZmOPOilu4,1,0.21,positive,Neutral
8NPaDkOiXw4,0,-2.57,negative,very negative
8NPaDkOiXw4,1,1.35,positive,positive
8NPaDkOiXw4,2,1.58,positive,positive
8NPaDkOiXw4,3,-1.22,negative,slightly negative
8TDAP0KNIIw,0,-1.04,negative,slightly negative
8TDAP0KNIIw,1,-1.68,negative,negative
8VhVf0TbjDA,0,2.24,positive,very positive
8VhVf0TbjDA,1,-1.92,negative,negative
8XZszYrUSCQ,0,2.6,positive,very positive
8XZszYrUSCQ,1,0.26,positive,Neutral
8XZszYrUSCQ,2,0.83,positive,slightly positive
8XZszYrUSCQ,3,-2.52,negative,very negative
8i7u3fl-hP8,0,-2.16,negative,very negative
8i7u3fl-hP8,1,2.64,positive,very positive
8i7u3fl-hP8,2,-0.52,negative,slightly negative
8jY_RhOS89o,0,-2.44,negative,very negative
8jY_RhOS89o,1,1.99,positive,positive
8jY_RhOS89o,2,1.18,positive,slightly positive
8jY_RhOS89o,3,1.57,positive,positive
8lfS97s2AKc,0,-2.45,negative,very negative
8lfS97s2AKc,1,0.1,positive,Neutral
8lfS97s2AKc,2,2.87,positive,very positive
8lfS97s2AKc,3,1.92,positive,positive
8lfS97s2AKc,4,2.04,positive,positive
8lfS97s2AKc,5,0.08,positive,Neutral
8lfS97s2AKc,6,0.8,positive,slightly positive
8lfS97s2AKc,7,-2.75,negative,very negative
8wNr-NQImFg,0,-2.94,negative,very negative
8wNr-NQImFg,1,-1.78,negative,negative
8wNr-NQImFg,2,-2.3,negative,very negative
8wNr-NQImFg,3,-0.51,negative,slightly negative
8wNr-NQImFg,4,-2.92,negative,very negative
8wNr-NQImFg,5,-0.27,negative,Neutral
8wNr-NQImFg,6,0.15,positive,Neutral
8wNr-NQImFg,7,-2.33,negative,very negative
8wQhzezNcUY,0,-1.17,negative,slightly negative
8wQhzezNcUY,1,0.71,positive,slightly positive
8wQhzezNcUY,2,-2.31,negative,very negative
8wQhzezNcUY,3,0.54,positive,slightly positive
8wQhzezNcUY,4,-1.26,negative,slightly negative
8wQhzezNcUY,5,1.98,positive,positive
8wQhzezNcUY,6,2.61,positive,very positive
91844,0,0.58,positive,slightly positive
91844,1,-1.44,negative,negative
91844,2,0.78,positive,slightly positive
91844,3,-0.53,negative,slightly negative
91844,4,-0.89,negative,slightly negative
91844,5,-2.81,negative,very negative
91844,6,1.4,positive,positive
91844,7,0.71,positive,slightly positive
91844,8,1.99,positive,positive
91844,9,0.9,positive,slightly positive
91844,10,-0.04,negative,Neutral
91844,11,-2.16,negative,very negative
91844,12,0.88,positive,slightly positive
91844,13,-1.81,negative,negative
92291,0,-0.34,negative,Neutral
92291,1,2.91,positive,very positive
92291,2,1.87,positive,positive
92291,3,0.07,positive,Neutral
92291,4,1.34,positive,positive
92291,5,-2.6,negative,very negative
92291,6,0.65,positive,slightly positive
92291,7,-1.46,negative,negative
92496,0,2.82,positive,very positive
92496,1,0.65,positive,slightly positive
92496,2,-2.63,negative,very negative
92496,3,-2.91,negative,very negative
92496,4,-0.91,negative,slightly negative
92496,5,-1.15,negative,slightly negative
93iGT5oueTA,0,0.32,positive,Neutral
93iGT5oueTA,1,-0.86,negative,slightly negative
93iGT5oueTA,2,-1.55,negative,negative
93iGT5oueTA,3,2.27,positive,very positive
93iGT5oueTA,4,0.54,positive,slightly positive
93iGT5oueTA,5,-0.68,negative,slightly negative
93iGT5oueTA,6,0.27,positive,Neutral
93iGT5oueTA,7,2.48,positive,very positive
93iGT5oueTA,8,1.15,positive,slightly positive
93iGT5oueTA,9,-2.83,negative,very negative
93iGT5oueTA,10,-0.49,negative,slightly negative
94481,0,1.79,positive,positive
94481,1,-0.17,negative,Neutral
94481,2,2.69,positive,very positive
94481,3,-0.87,negative,slightly negative
94481,4,-2.87,negative,very negative
94481,5,-1.91,negative,negative
94481,6,1.36,positive,positive
94481,7,2.69,positive,very positive
94481,8,0.76,positive,slightly positive
94481,9,-2.93,negative,very negative
94481,10,-2.08,negative,negative
94481,11,-1.34,negative,negative
97ENTofrmNo,0,-2.01,negative,negative
97ENTofrmNo,1,-0.19,negative,Neutral
97ENTofrmNo,2,-1.1,negative,slightly negative
97ENTofrmNo,3,-1.33,negative,negative
9GzFQBljNIY,0,-2.45,negative,very negative
9GzFQBljNIY,1,-0.92,negative,slightly negative
9GzFQBljNIY,2,2.37,positive,very positive
9GzFQBljNIY,3,1.97,positive,positive
9GzFQBljNIY,4,0.89,positive,slightly positive
9GzFQBljNIY,5,-2.28,negative,very negative
9Lr4i7bIB6w,0,-0.75,negative,slightly negative
9Lr4i7bIB6w,1,-2.07,negative,negative
9Lr4i7bIB6w,2,2.45,positive,very positive
9Lr4i7bIB6w,3,-1.07,negative,slightly negative
9Lr4i7bIB6w,4,1.8,positive,positive
9Lr4i7bIB6w,5,1.22,positive,slightly positive
9Lr4i7bIB6w,6,-1.74,negative,negative
9Lr4i7bIB6w,7,-2.79,negative,very negative
9Lr4i7bIB6w,8,1.05,positive,slightly positive
9Lr4i7bIB6w,9,2.88,positive,very positive
9PzZSheh10U,0,2.5,positive,very positive
9PzZSheh10U,1,-2.79,negative,very negative
9PzZSheh10U,2,-1.38,negative,negative
9PzZSheh10U,3,1.67,positive,positive
9PzZSheh10U,4,2.36,positive,very positive
9PzZSheh10U,5,-1.12,negative,slightly negative
9PzZSheh10U,6,-1.23,negative,slightly negative
9PzZSheh10U,7,1.9,positive,positive
9PzZSheh10U,8,0.4,positive,Neutral
9PzZSheh10U,9,-2.9,negative,very negative
9PzZSheh10U,10,2.92,positive,very positive
9PzZSheh10U,11,-2.17,negative,very negative
9PzZSheh10U,12,-1.31,negative,negative
9PzZSheh10U,13,-2.08,negative,negative
9PzZSheh10U,14,2.14,positive,positive
9PzZSheh10U,15,2.65,positive,very positive
9PzZSheh10U,16,-1.03,negative,slightly negative
9PzZSheh10U,17,0.31,positive,Neutral
9PzZSheh10U,18,2.77,positive,very positive
9PzZSheh10U,19,2.59,positive,very positive
9PzZSheh10U,20,-0.77,negative,slightly negative
9PzZSheh10U,21,-2.9,negative,very negative
9PzZSheh10U,22,-2.39,negative,very negative
9PzZSheh10U,23,-0.71,negative,slightly negative
9PzZSheh10U,24,-1.94,negative,negative
9PzZSheh10U,25,0.42,positive,Neutral
9PzZSheh10U,26,-2.64,negative,very negative
9PzZSheh10U,27,-2.08,negative,negative
9PzZSheh10U,28,-2.11,negative,negative
9PzZSheh10U,29,2.55,positive,very positive
9PzZSheh10U,30,1.62,positive,positive
9TAGpMywQyE,0,-0.86,negative,slightly negative
9cYNT_YSo8o,0,0.31,positive,Neutral
9cYNT_YSo8o,1,0.67,positive,slightly positive
9orb0lQnVW4,0,0.1,positive,Neutral
A1lFJXUpxZo,0,2.87,positive,very positive
A1lFJXUpxZo,1,2.8,positive,very positive
A1lFJXUpxZo,2,2.74,positive,very positive
A1lFJXUpxZo,3,-0.26,negative,Neutral
A1lFJXUpxZo,4,-2.06,negative,negative
AB1PbMaW03s,0,0.6,positive,slightly positive
AB1PbMaW03s,1,0.61,positive,slightly positive
AB1PbMaW03s,2,1.88,positive,positive
AB1PbMaW03s,3,2.78,positive,very positive
AB1PbMaW03s,4,1.3,positive,positive
AB1PbMaW03s,5,-0.81,negative,slightly negative
AB1PbMaW03s,6,-1.4,negative,negative
AB1PbMaW03s,7,-2.91,negative,very negative
AB1PbMaW03s,8,0.72,positive,slightly positive
AB1PbMaW03s,9,-1.58,negative,negative
AB1PbMaW03s,10,-1.77,negative,negative
AHiA9hohKr8,0,-2.19,negative,very negative
AHiA9hohKr8,1,2.56,positive,very positive
AHiA9hohKr8,2,-0.98,negative,slightly negative
AHiA9hohKr8,3,0.29,positive,Neutral
AHiA9hohKr8,4,-1.38,negative,negative
AHiA9hohKr8,5,-2.58,negative,very negative
AHiA9hohKr8,6,-0.99,negative,slightly negative
AHiA9hohKr8,7,-0.18,negative,Neutral
AQ4Pktv4-Gc,0,-0.6,negative,slightly negative
AgH84SNRx5s,0,-1.7,negative,negative
AgH84SNRx5s,1,0.55,positive,slightly positive
AlJX3Jw3xKk,0,0.93,positive,slightly positive
AlJX3Jw3xKk,1,2.21,positive,very positive
An8x4UfwZ7k,0,1.47,positive,positive
An8x4UfwZ7k,1,0.26,positive,Neutral
B9oeT0K92wU,0,1.7,positive,positive
BJS5KCSowgU,0,2.06,positive,positive
BJS5KCSowgU,1,-2.76,negative,very negative
BJS5KCSowgU,2,-1.61,negative,negative
BR2pkk3TK-0,0,-1.21,negative,slightly negative
BR2pkk3TK-0,1,-1.99,negative,negative
BRSyH6yfDLk,0,-1.32,negative,negative
BRSyH6yfDLk,1,2.42,positive,very positive
BRSyH6yfDLk,2,-2.89,negative,very negative
BRSyH6yfDLk,3,-0.21,negative,Neutral
BRSyH6yfDLk,4,-1.58,negative,negative
BTjV5dU_rfY,0,-0.82,negative,slightly negative
Bpy61RdLAvo,0,1.13,positive,slightly positive
C5-cY1nPQ20,0,-1.17,negative,slightly negative
C5-cY1nPQ20,1,0.93,positive,slightly positive
C5-cY1nPQ20,2,1.49,positive,positive
C5-cY1nPQ20,3,-0.52,negative,slightly negative
C5-cY1nPQ20,4,-0.25,negative,Neutral
C5-cY1nPQ20,5,2.35,positive,very positive
C5-cY1nPQ20,6,-1.07,negative,slightly negative
C5-cY1nPQ20,7,-0.09,negative,Neutral
C5-cY1nPQ20,8,-0.14,negative,Neutral
C5-cY1nPQ20,9,-0.39,negative,Neutral
CKqDDh50gcU,0,1.29,positive,positive
CKqDDh50gcU,1,-0.44,negative,slightly negative
CKqDDh50gcU,2,1.0,positive,slightly positive
CKqDDh50gcU,3,-2.67,negative,very negative
CKqDDh50gcU,4,-1.39,negative,negative
CKqDDh50gcU,5,2.93,positive,very positive
