Video_id,Segment_id,Pred,Pred_binary,Pred_7
vvZ4IcEtiZc,6,-1.77,negative,negative
vvZ4IcEtiZc,7,1.39,positive,positive
vvZ4IcEtiZc,8,-0.03,negative,Neutral
vvZ4IcEtiZc,9,-2.48,negative,very negative
vvZ4IcEtiZc,10,0.25,positive,Neutral
vvZ4IcEtiZc,11,-1.56,negative,negative
vyB00TXsimI,0,-1.6,negative,negative
vyB00TXsimI,1,0.65,positive,slightly positive
vyB00TXsimI,2,0.31,positive,Neutral
vyB00TXsimI,3,-0.3,negative,Neutral
vyB00TXsimI,4,-0.91,negative,slightly negative
vyB00TXsimI,5,2.65,positive,very positive
vyB00TXsimI,6,-0.73,negative,slightly negative
vyB00TXsimI,7,-1.1,negative,slightly negative
vyB00TXsimI,8,-1.12,negative,slightly negative
vyB00TXsimI,9,-2.16,negative,very negative
vyB00TXsimI,10,-2.81,negative,very negative
vyB00TXsimI,11,-1.39,negative,negative
vyB00TXsimI,12,1.69,positive,positive
vyB00TXsimI,13,0.52,positive,slightly positive
vyB00TXsimI,14,2.27,positive,very positive
vyB00TXsimI,15,0.91,positive,slightly positive
vyB00TXsimI,16,0.5,positive,slightly positive
vyB00TXsimI,17,2.96,positive,very positive
vyB00TXsimI,18,1.72,positive,positive
vyB00TXsimI,19,-2.12,negative,negative
vyB00TXsimI,20,-2.79,negative,very negative
vyB00TXsimI,21,0.16,positive,Neutral
wMbj6ajWbic,0,0.71,positive,slightly positive
wMbj6ajWbic,1,1.74,positive,positive
wMbj6ajWbic,2,-1.69,negative,negative
wMbj6ajWbic,3,-2.76,negative,very negative
wMbj6ajWbic,4,1.03,positive,slightly positive
wMbj6ajWbic,5,0.73,positive,slightly positive
wMbj6ajWbic,6,0.74,positive,slightly positive
wMbj6ajWbic,7,1.6,positive,positive
wMbj6ajWbic,8,1.86,positive,positive
wMbj6ajWbic,9,-0.62,negative,slightly negative
wMbj6ajWbic,10,-2.06,negative,negative
wMbj6ajWbic,11,-2.08,negative,negative
wMbj6ajWbic,12,-0.43,negative,Neutral
wMbj6ajWbic,13,-2.18,negative,very negative
wMbj6ajWbic,14,-2.22,negative,very negative
wMbj6ajWbic,15,-2.59,negative,very negative
wMbj6ajWbic,16,2.32,positive,very positive
wMbj6ajWbic,17,-2.42,negative,very negative
wMbj6ajWbic,18,-1.77,negative,negative
wMbj6ajWbic,19,-1.92,negative,negative
wMbj6ajWbic,20,2.7,positive,very positive
wMbj6ajWbic,21,1.33,positive,positive
wMbj6ajWbic,22,2.11,positive,positive
wMbj6ajWbic,23,-1.4,negative,negative
wMbj6ajWbic,24,-2.43,negative,very negative
wMbj6ajWbic,25,-1.73,negative,negative
wMbj6ajWbic,26,-0.84,negative,slightly negative
wMbj6ajWbic,27,-0.69,negative,slightly negative
wMbj6ajWbic,28,-1.11,negative,slightly negative
wMbj6ajWbic,29,-0.97,negative,slightly negative
yDtzw_Y-7RU,0,-0.24,negative,Neutral
yDtzw_Y-7RU,1,0.44,positive,slightly positive
yDtzw_Y-7RU,2,-1.06,negative,slightly negative
yDtzw_Y-7RU,3,-1.13,negative,slightly negative
yDtzw_Y-7RU,4,-2.82,negative,very negative
yDtzw_Y-7RU,5,-2.94,negative,very negative
yDtzw_Y-7RU,6,2.56,positive,very positive
yDtzw_Y-7RU,7,0.95,positive,slightly positive
yDtzw_Y-7RU,8,-2.43,negative,very negative
yDtzw_Y-7RU,9,-2.65,negative,very negative
yDtzw_Y-7RU,10,0.79,positive,slightly positive
yDtzw_Y-7RU,11,0.26,positive,Neutral
yDtzw_Y-7RU,12,-2.93,negative,very negative
yDtzw_Y-7RU,13,2.73,positive,very positive
yDtzw_Y-7RU,14,-2.42,negative,very negative
yDtzw_Y-7RU,15,1.25,positive,slightly positive
yDtzw_Y-7RU,16,-2.75,negative,very negative
yDtzw_Y-7RU,17,1.81,positive,positive
yDtzw_Y-7RU,18,-1.01,negative,slightly negative
yDtzw_Y-7RU,19,2.45,positive,very positive
yDtzw_Y-7RU,20,1.32,positive,positive
yDtzw_Y-7RU,21,2.23,positive,very positive
yDtzw_Y-7RU,22,-1.07,negative,slightly negative
yDtzw_Y-7RU,23,1.7,positive,positive
yvsjCA6Y5Fc,0,2.37,positive,very positive
yvsjCA6Y5Fc,1,-1.53,negative,negative
yvsjCA6Y5Fc,2,0.16,positive,Neutral
yvsjCA6Y5Fc,3,0.02,positive,Neutral
yvsjCA6Y5Fc,4,1.91,positive,positive
yvsjCA6Y5Fc,5,1.99,positive,positive
yvsjCA6Y5Fc,6,1.63,positive,positive
yvsjCA6Y5Fc,7,1.01,positive,slightly positive
yvsjCA6Y5Fc,8,1.89,positive,positive
yvsjCA6Y5Fc,9,1.15,positive,slightly positive
yvsjCA6Y5Fc,10,-0.74,negative,slightly negative
yvsjCA6Y5Fc,11,1.54,positive,positive
yvsjCA6Y5Fc,12,-0.39,negative,Neutral
yvsjCA6Y5Fc,13,-0.35,negative,Neutral
yvsjCA6Y5Fc,14,1.12,positive,slightly positive
yvsjCA6Y5Fc,15,2.89,positive,very positive
yvsjCA6Y5Fc,16,-2.55,negative,very negative
yvsjCA6Y5Fc,17,-1.13,negative,slightly negative
yvsjCA6Y5Fc,18,-0.26,negative,Neutral
yvsjCA6Y5Fc,19,-2.87,negative,very negative
yvsjCA6Y5Fc,20,2.17,positive,very positive
yvsjCA6Y5Fc,21,-0.17,negative,Neutral
yvsjCA6Y5Fc,22,2.08,positive,positive
zhpQhgha_KU,0,-0.44,negative,slightly negative
zhpQhgha_KU,1,-1.16,negative,slightly negative
zhpQhgha_KU,2,0.45,positive,slightly positive
zhpQhgha_KU,3,0.23,positive,Neutral
zhpQhgha_KU,4,-2.43,negative,very negative
zhpQhgha_KU,5,1.74,positive,positive
zhpQhgha_KU,6,1.37,positive,positive
zhpQhgha_KU,7,2.17,positive,very positive
zhpQhgha_KU,8,2.62,positive,very positive
zhpQhgha_KU,9,1.23,positive,slightly positive
zhpQhgha_KU,10,-2.63,negative,very negative
zhpQhgha_KU,11,1.73,positive,positive
zhpQhgha_KU,12,0.22,positive,Neutral
zhpQhgha_KU,13,0.24,positive,Neutral
zhpQhgha_KU,14,-1.54,negative,negative
zhpQhgha_KU,15,2.47,positive,very positive
zhpQhgha_KU,16,1.98,positive,positive
zhpQhgha_KU,17,2.25,positive,very positive
zhpQhgha_KU,18,-0.31,negative,Neutral
zhpQhgha_KU,19,-2.21,negative,very negative
zhpQhgha_KU,20,1.59,positive,positive
zhpQhgha_KU,21,-1.58,negative,negative
zhpQhgha_KU,22,-0.95,negative,slightly negative
zhpQhgha_KU,23,2.02,positive,positive
zhpQhgha_KU,24,-2.63,negative,very negative
zhpQhgha_KU,25,-0.14,negative,Neutral
zhpQhgha_KU,26,-2.36,negative,very negative
zhpQhgha_KU,27,-1.93,negative,negative
zhpQhgha_KU,28,-2.06,negative,negative
zhpQhgha_KU,29,-2.27,negative,very negative
zhpQhgha_KU,30,-2.58,negative,very negative
zhpQhgha_KU,31,2.12,positive,positive
zhpQhgha_KU,32,-1.37,negative,negative
zhpQhgha_KU,33,-0.12,negative,Neutral
zhpQhgha_KU,34,1.48,positive,positive
