Video_id,Segment_id,Pred,Pred_binary,Pred_7
vvZ4IcEtiZc,3,2.18,positive,very positive
vvZ4IcEtiZc,4,2.12,positive,positive
vvZ4IcEtiZc,5,-1.57,negative,negative
vvZ4IcEtiZc,6,0.74,positive,slightly positive
vvZ4IcEtiZc,7,-0.44,negative,slightly negative
vvZ4IcEtiZc,8,2.33,positive,very positive
vvZ4IcEtiZc,9,-0.11,negative,Neutral
vvZ4IcEtiZc,10,1.13,positive,slightly positive
vvZ4IcEtiZc,11,1.88,positive,positive
vyB00TXsimI,0,0.25,positive,Neutral
vyB00TXsimI,1,-1.03,negative,slightly negative
vyB00TXsimI,2,2.14,positive,positive
vyB00TXsimI,3,2.09,positive,positive
vyB00TXsimI,4,1.73,positive,positive
vyB00TXsimI,5,1.98,positive,positive
vyB00TXsimI,6,1.82,positive,positive
vyB00TXsimI,7,2.19,positive,very positive
vyB00TXsimI,8,0.13,positive,Neutral
vyB00TXsimI,9,0.84,positive,slightly positive
vyB00TXsimI,10,-0.35,negative,Neutral
vyB00TXsimI,11,0.75,positive,slightly positive
vyB00TXsimI,12,2.0,positive,positive
vyB00TXsimI,13,1.89,positive,positive
vyB00TXsimI,14,2.09,positive,positive
vyB00TXsimI,15,0.78,positive,slightly positive
vyB00TXsimI,16,0.95,positive,slightly positive
vyB00TXsimI,17,2.1,positive,positive
vyB00TXsimI,18,1.89,positive,positive
vyB00TXsimI,19,1.8,positive,positive
vyB00TXsimI,20,0.41,positive,Neutral
vyB00TXsimI,21,0.46,positive,slightly positive
wMbj6ajWbic,0,0.54,positive,slightly positive
wMbj6ajWbic,1,-1.25,negative,slightly negative
wMbj6ajWbic,2,0.1,positive,Neutral
wMbj6ajWbic,3,-1.46,negative,negative
wMbj6ajWbic,4,2.59,positive,very positive
wMbj6ajWbic,5,0.5,positive,slightly positive
wMbj6ajWbic,6,-1.12,negative,slightly negative
wMbj6ajWbic,7,-0.24,negative,Neutral
wMbj6ajWbic,8,-1.46,negative,negative
wMbj6ajWbic,9,-1.49,negative,negative
wMbj6ajWbic,10,-0.44,negative,slightly negative
wMbj6ajWbic,11,0.78,positive,slightly positive
wMbj6ajWbic,12,1.83,positive,positive
wMbj6ajWbic,13,-1.26,negative,slightly negative
wMbj6ajWbic,14,-0.0,negative,Neutral
wMbj6ajWbic,15,-0.46,negative,slightly negative
wMbj6ajWbic,16,1.93,positive,positive
wMbj6ajWbic,17,0.37,positive,Neutral
wMbj6ajWbic,18,-0.35,negative,Neutral
wMbj6ajWbic,19,1.45,positive,positive
wMbj6ajWbic,20,1.08,positive,slightly positive
wMbj6ajWbic,21,1.75,positive,positive
wMbj6ajWbic,22,2.24,positive,very positive
wMbj6ajWbic,23,1.36,positive,positive
wMbj6ajWbic,24,1.09,positive,slightly positive
wMbj6ajWbic,25,0.98,positive,slightly positive
wMbj6ajWbic,26,-0.1,negative,Neutral
wMbj6ajWbic,27,2.3,positive,very positive
wMbj6ajWbic,28,2.13,positive,positive
wMbj6ajWbic,29,-0.87,negative,slightly negative
yDtzw_Y-7RU,0,1.85,positive,positive
yDtzw_Y-7RU,1,-0.89,negative,slightly negative
yDtzw_Y-7RU,2,-0.38,negative,Neutral
yDtzw_Y-7RU,3,0.46,positive,slightly positive
yDtzw_Y-7RU,4,-0.34,negative,Neutral
yDtzw_Y-7RU,5,-1.38,negative,negative
yDtzw_Y-7RU,6,0.09,positive,Neutral
yDtzw_Y-7RU,7,-0.95,negative,slightly negative
yDtzw_Y-7RU,8,1.49,positive,positive
yDtzw_Y-7RU,9,-0.73,negative,slightly negative
yDtzw_Y-7RU,10,-0.7,negative,slightly negative
yDtzw_Y-7RU,11,-1.6,negative,negative
yDtzw_Y-7RU,12,-1.05,negative,slightly negative
yDtzw_Y-7RU,13,2.44,positive,very positive
yDtzw_Y-7RU,14,1.37,positive,positive
yDtzw_Y-7RU,15,0.46,positive,slightly positive
yDtzw_Y-7RU,16,-0.02,negative,Neutral
yDtzw_Y-7RU,17,-1.63,negative,negative
yDtzw_Y-7RU,18,-1.45,negative,negative
yDtzw_Y-7RU,19,-0.15,negative,Neutral
yDtzw_Y-7RU,20,-0.45,negative,slightly negative
yDtzw_Y-7RU,21,1.87,positive,positive
yDtzw_Y-7RU,22,1.72,positive,positive
yDtzw_Y-7RU,23,0.35,positive,Neutral
yvsjCA6Y5Fc,0,-0.21,negative,Neutral
yvsjCA6Y5Fc,1,-1.65,negative,negative
yvsjCA6Y5Fc,2,-1.95,negative,negative
yvsjCA6Y5Fc,3,-0.47,negative,slightly negative
yvsjCA6Y5Fc,4,-0.58,negative,slightly negative
yvsjCA6Y5Fc,5,-1.24,negative,slightly negative
yvsjCA6Y5Fc,6,-1.6,negative,negative
yvsjCA6Y5Fc,7,-1.47,negative,negative
yvsjCA6Y5Fc,8,-1.29,negative,negative
yvsjCA6Y5Fc,9,-2.04,negative,negative
yvsjCA6Y5Fc,10,0.7,positive,slightly positive
yvsjCA6Y5Fc,11,-0.86,negative,slightly negative
yvsjCA6Y5Fc,12,-1.96,negative,negative
yvsjCA6Y5Fc,13,-1.79,negative,negative
yvsjCA6Y5Fc,14,-1.25,negative,slightly negative
yvsjCA6Y5Fc,15,-1.78,negative,negative
yvsjCA6Y5Fc,16,-0.12,negative,Neutral
yvsjCA6Y5Fc,17,-1.92,negative,negative
yvsjCA6Y5Fc,18,-0.7,negative,slightly negative
yvsjCA6Y5Fc,19,1.36,positive,positive
yvsjCA6Y5Fc,20,-0.34,negative,Neutral
yvsjCA6Y5Fc,21,-1.61,negative,negative
yvsjCA6Y5Fc,22,-0.66,negative,slightly negative
zhpQhgha_KU,0,-1.8,negative,negative
zhpQhgha_KU,1,2.17,positive,very positive
zhpQhgha_KU,2,-1.65,negative,negative
zhpQhgha_KU,3,-1.7,negative,negative
zhpQhgha_KU,4,-1.74,negative,negative
zhpQhgha_KU,5,1.47,positive,positive
zhpQhgha_KU,6,0.89,positive,slightly positive
zhpQhgha_KU,7,-2.05,negative,negative
zhpQhgha_KU,8,-1.66,negative,negative
zhpQhgha_KU,9,1.24,positive,slightly positive
zhpQhgha_KU,10,-2.39,negative,very negative
zhpQhgha_KU,11,-0.95,negative,slightly negative
zhpQhgha_KU,12,-0.97,negative,slightly negative
zhpQhgha_KU,13,-2.15,negative,very negative
zhpQhgha_KU,14,-1.73,negative,negative
zhpQhgha_KU,15,2.19,positive,very positive
zhpQhgha_KU,16,2.08,positive,positive
zhpQhgha_KU,17,2.12,positive,positive
zhpQhgha_KU,18,-0.02,negative,Neutral
zhpQhgha_KU,19,-0.22,negative,Neutral
zhpQhgha_KU,20,-0.35,negative,Neutral
zhpQhgha_KU,21,-0.5,negative,slightly negative
zhpQhgha_KU,22,-0.42,negative,Neutral
zhpQhgha_KU,23,-0.48,negative,slightly negative
zhpQhgha_KU,24,0.43,positive,Neutral
zhpQhgha_KU,25,-0.36,negative,Neutral
zhpQhgha_KU,26,0.74,positive,slightly positive
zhpQhgha_KU,27,1.55,positive,positive
zhpQhgha_KU,28,-1.62,negative,negative
zhpQhgha_KU,29,-1.58,negative,negative
zhpQhgha_KU,30,-1.74,negative,negative
zhpQhgha_KU,31,1.28,positive,slightly positive
zhpQhgha_KU,32,0.96,positive,slightly positive
zhpQhgha_KU,33,2.0,positive,positive
zhpQhgha_KU,34,2.29,positive,very positive
