Video_id,Segment_id,Pred,Pred_binary,Pred_7
vvZ4IcEtiZc,0,1.28,positive,slightly positive
vvZ4IcEtiZc,1,2.41,positive,very positive
vvZ4IcEtiZc,2,1.85,positive,positive
vvZ4IcEtiZc,3,2.44,positive,very positive
vvZ4IcEtiZc,4,0.7,positive,slightly positive
vvZ4IcEtiZc,5,1.36,positive,positive
vvZ4IcEtiZc,6,1.78,positive,positive
vvZ4IcEtiZc,7,0.69,positive,slightly positive
vvZ4IcEtiZc,8,-0.0,negative,Neutral
vvZ4IcEtiZc,9,2.18,positive,very positive
vvZ4IcEtiZc,10,2.17,positive,very positive
vvZ4IcEtiZc,11,0.84,positive,slightly positive
vyB00TXsimI,0,0.45,positive,slightly positive
vyB00TXsimI,1,0.3,positive,Neutral
vyB00TXsimI,2,1.68,positive,positive
vyB00TXsimI,3,1.75,positive,positive
vyB00TXsimI,4,1.13,positive,slightly positive
vyB00TXsimI,5,0.6,positive,slightly positive
vyB00TXsimI,6,1.07,positive,slightly positive
vyB00TXsimI,7,1.18,positive,slightly positive
vyB00TXsimI,8,-1.03,negative,slightly negative
vyB00TXsimI,9,-0.47,negative,slightly negative
vyB00TXsimI,10,-0.8,negative,slightly negative
vyB00TXsimI,11,1.55,positive,positive
vyB00TXsimI,12,2.24,positive,very positive
vyB00TXsimI,13,1.63,positive,positive
vyB00TXsimI,14,1.11,positive,slightly positive
vyB00TXsimI,15,1.93,positive,positive
vyB00TXsimI,16,2.3,positive,very positive
vyB00TXsimI,17,1.99,positive,positive
vyB00TXsimI,18,2.05,positive,positive
vyB00TXsimI,19,2.03,positive,positive
vyB00TXsimI,20,1.06,positive,slightly positive
vyB00TXsimI,21,1.56,positive,positive
wMbj6ajWbic,0,1.2,positive,slightly positive
wMbj6ajWbic,1,-0.4,negative,Neutral
wMbj6ajWbic,2,-0.57,negative,slightly negative
wMbj6ajWbic,3,-0.43,negative,Neutral
wMbj6ajWbic,4,0.77,positive,slightly positive
wMbj6ajWbic,5,-0.33,negative,Neutral
wMbj6ajWbic,6,-0.54,negative,slightly negative
wMbj6ajWbic,7,2.02,positive,positive
wMbj6ajWbic,8,1.47,positive,positive
wMbj6ajWbic,9,0.06,positive,Neutral
wMbj6ajWbic,10,-0.74,negative,slightly negative
wMbj6ajWbic,11,1.19,positive,slightly positive
wMbj6ajWbic,12,1.97,positive,positive
wMbj6ajWbic,13,-1.42,negative,negative
wMbj6ajWbic,14,-1.17,negative,slightly negative
wMbj6ajWbic,15,2.03,positive,positive
wMbj6ajWbic,16,-0.74,negative,slightly negative
wMbj6ajWbic,17,-0.77,negative,slightly negative
wMbj6ajWbic,18,-0.11,negative,Neutral
wMbj6ajWbic,19,2.36,positive,very positive
wMbj6ajWbic,20,-0.44,negative,slightly negative
wMbj6ajWbic,21,-0.45,negative,slightly negative
wMbj6ajWbic,22,0.39,positive,Neutral
wMbj6ajWbic,23,1.55,positive,positive
wMbj6ajWbic,24,1.7,positive,positive
wMbj6ajWbic,25,1.67,positive,positive
wMbj6ajWbic,26,-0.9,negative,slightly negative
wMbj6ajWbic,27,-0.63,negative,slightly negative
wMbj6ajWbic,28,-0.63,negative,slightly negative
wMbj6ajWbic,29,-0.37,negative,Neutral
yDtzw_Y-7RU,0,0.07,positive,Neutral
yDtzw_Y-7RU,1,-0.14,negative,Neutral
yDtzw_Y-7RU,2,1.51,positive,positive
yDtzw_Y-7RU,3,0.43,positive,slightly positive
yDtzw_Y-7RU,4,2.25,positive,very positive
yDtzw_Y-7RU,5,0.72,positive,slightly positive
yDtzw_Y-7RU,6,0.18,positive,Neutral
yDtzw_Y-7RU,7,-1.97,negative,negative
yDtzw_Y-7RU,8,-0.09,negative,Neutral
yDtzw_Y-7RU,9,0.47,positive,slightly positive
yDtzw_Y-7RU,10,1.76,positive,positive
yDtzw_Y-7RU,11,-0.16,negative,Neutral
yDtzw_Y-7RU,12,-0.49,negative,slightly negative
yDtzw_Y-7RU,13,0.61,positive,slightly positive
yDtzw_Y-7RU,14,-1.75,negative,negative
yDtzw_Y-7RU,15,0.57,positive,slightly positive
yDtzw_Y-7RU,16,1.19,positive,slightly positive
yDtzw_Y-7RU,17,1.87,positive,positive
yDtzw_Y-7RU,18,-0.22,negative,Neutral
yDtzw_Y-7RU,19,1.22,positive,slightly positive
yDtzw_Y-7RU,20,-0.89,negative,slightly negative
yDtzw_Y-7RU,21,0.57,positive,slightly positive
yDtzw_Y-7RU,22,-1.27,negative,slightly negative
yDtzw_Y-7RU,23,0.49,positive,slightly positive
yvsjCA6Y5Fc,0,-1.31,negative,negative
yvsjCA6Y5Fc,1,0.65,positive,slightly positive
yvsjCA6Y5Fc,2,-0.23,negative,Neutral
yvsjCA6Y5Fc,3,-1.28,negative,slightly negative
yvsjCA6Y5Fc,4,-1.41,negative,negative
yvsjCA6Y5Fc,5,1.07,positive,slightly positive
yvsjCA6Y5Fc,6,0.16,positive,Neutral
yvsjCA6Y5Fc,7,0.75,positive,slightly positive
yvsjCA6Y5Fc,8,0.71,positive,slightly positive
yvsjCA6Y5Fc,9,-0.58,negative,slightly negative
yvsjCA6Y5Fc,10,2.1,positive,positive
yvsjCA6Y5Fc,11,-1.42,negative,negative
yvsjCA6Y5Fc,12,-0.0,negative,Neutral
yvsjCA6Y5Fc,13,-1.7,negative,negative
yvsjCA6Y5Fc,14,1.84,positive,positive
yvsjCA6Y5Fc,15,-1.03,negative,slightly negative
yvsjCA6Y5Fc,16,-0.64,negative,slightly negative
yvsjCA6Y5Fc,17,-1.51,negative,negative
yvsjCA6Y5Fc,18,0.34,positive,Neutral
yvsjCA6Y5Fc,19,1.8,positive,positive
yvsjCA6Y5Fc,20,0.94,positive,slightly positive
yvsjCA6Y5Fc,21,1.57,positive,positive
yvsjCA6Y5Fc,22,-1.8,negative,negative
zhpQhgha_KU,0,-1.46,negative,negative
zhpQhgha_KU,1,-0.74,negative,slightly negative
zhpQhgha_KU,2,1.97,positive,positive
zhpQhgha_KU,3,2.35,positive,very positive
zhpQhgha_KU,4,0.01,positive,Neutral
zhpQhgha_KU,5,1.74,positive,positive
zhpQhgha_KU,6,1.59,positive,positive
zhpQhgha_KU,7,-0.46,negative,slightly negative
zhpQhgha_KU,8,0.08,positive,Neutral
zhpQhgha_KU,9,-0.96,negative,slightly negative
zhpQhgha_KU,10,0.41,positive,Neutral
zhpQhgha_KU,11,-1.31,negative,negative
zhpQhgha_KU,12,0.45,positive,slightly positive
zhpQhgha_KU,13,-1.63,negative,negative
zhpQhgha_KU,14,-1.83,negative,negative
zhpQhgha_KU,15,0.46,positive,slightly positive
zhpQhgha_KU,16,-0.65,negative,slightly negative
zhpQhgha_KU,17,-0.78,negative,slightly negative
zhpQhgha_KU,18,0.89,positive,slightly positive
zhpQhgha_KU,19,-1.86,negative,negative
zhpQhgha_KU,20,1.92,positive,positive
zhpQhgha_KU,21,0.76,positive,slightly positive
zhpQhgha_KU,22,0.47,positive,slightly positive
zhpQhgha_KU,23,1.0,positive,slightly positive
zhpQhgha_KU,24,0.51,positive,slightly positive
zhpQhgha_KU,25,-0.33,negative,Neutral
zhpQhgha_KU,26,0.44,positive,slightly positive
zhpQhgha_KU,27,-1.45,negative,negative
zhpQhgha_KU,28,-0.05,negative,Neutral
zhpQhgha_KU,29,0.52,positive,slightly positive
zhpQhgha_KU,30,2.21,positive,very positive
zhpQhgha_KU,31,-0.05,negative,Neutral
zhpQhgha_KU,32,1.54,positive,positive
zhpQhgha_KU,33,-0.57,negative,slightly negative

