Video_id,Segment_id,Pred,Pred_binary,Pred_7
vvZ4IcEtiZc,2,-0.65,negative,slightly negative
vvZ4IcEtiZc,3,2.17,positive,very positive
vvZ4IcEtiZc,4,2.29,positive,very positive
vvZ4IcEtiZc,5,-0.88,negative,slightly negative
vvZ4IcEtiZc,6,-0.18,negative,Neutral
vvZ4IcEtiZc,7,0.99,positive,slightly positive
vvZ4IcEtiZc,8,1.68,positive,positive
vvZ4IcEtiZc,9,-0.12,negative,Neutral
vvZ4IcEtiZc,10,1.25,positive,slightly positive
vvZ4IcEtiZc,11,1.7,positive,positive
vyB00TXsimI,0,1.26,positive,slightly positive
vyB00TXsimI,1,-1.26,negative,slightly negative
vyB00TXsimI,2,2.1,positive,positive
vyB00TXsimI,3,1.76,positive,positive
vyB00TXsimI,4,1.98,positive,positive
vyB00TXsimI,5,2.08,positive,positive
vyB00TXsimI,6,2.05,positive,positive
vyB00TXsimI,7,2.33,positive,very positive
vyB00TXsimI,8,1.29,positive,positive
vyB00TXsimI,9,0.92,positive,slightly positive
vyB00TXsimI,10,0.57,positive,slightly positive
vyB00TXsimI,11,0.89,positive,slightly positive
vyB00TXsimI,12,1.87,positive,positive
vyB00TXsimI,13,2.32,positive,very positive
vyB00TXsimI,14,2.34,positive,very positive
vyB00TXsimI,15,1.42,positive,positive
vyB00TXsimI,16,0.53,positive,slightly positive
vyB00TXsimI,17,2.22,positive,very positive
vyB00TXsimI,18,1.71,positive,positive
vyB00TXsimI,19,2.08,positive,positive
vyB00TXsimI,20,1.31,positive,positive
vyB00TXsimI,21,0.51,positive,slightly positive
wMbj6ajWbic,0,1.06,positive,slightly positive
wMbj6ajWbic,1,-1.3,negative,negative
wMbj6ajWbic,2,0.99,positive,slightly positive
wMbj6ajWbic,3,-1.68,negative,negative
wMbj6ajWbic,4,2.6,positive,very positive
wMbj6ajWbic,5,0.69,positive,slightly positive
wMbj6ajWbic,6,-0.32,negative,Neutral
wMbj6ajWbic,7,0.05,positive,Neutral
wMbj6ajWbic,8,-1.28,negative,slightly negative
wMbj6ajWbic,9,-0.85,negative,slightly negative
wMbj6ajWbic,10,0.01,positive,Neutral
wMbj6ajWbic,11,1.94,positive,positive
wMbj6ajWbic,12,1.97,positive,positive
wMbj6ajWbic,13,-0.8,negative,slightly negative
wMbj6ajWbic,14,0.84,positive,slightly positive
wMbj6ajWbic,15,-0.94,negative,slightly negative
wMbj6ajWbic,16,1.48,positive,positive
wMbj6ajWbic,17,0.88,positive,slightly positive
wMbj6ajWbic,18,-0.35,negative,Neutral
wMbj6ajWbic,19,0.72,positive,slightly positive
wMbj6ajWbic,20,1.32,positive,positive
wMbj6ajWbic,21,1.37,positive,positive
wMbj6ajWbic,22,1.72,positive,positive
wMbj6ajWbic,23,1.43,positive,positive
wMbj6ajWbic,24,1.3,positive,positive
wMbj6ajWbic,25,1.48,positive,positive
wMbj6ajWbic,26,0.25,positive,Neutral
wMbj6ajWbic,27,2.19,positive,very positive
wMbj6ajWbic,28,2.25,positive,very positive
wMbj6ajWbic,29,-0.55,negative,slightly negative
yDtzw_Y-7RU,0,2.21,positive,very positive
yDtzw_Y-7RU,1,0.51,positive,slightly positive
yDtzw_Y-7RU,2,0.09,positive,Neutral
yDtzw_Y-7RU,3,-0.42,negative,Neutral
yDtzw_Y-7RU,4,1.04,positive,slightly positive
yDtzw_Y-7RU,5,0.0,positive,Neutral
yDtzw_Y-7RU,6,1.18,positive,slightly positive
yDtzw_Y-7RU,7,-0.15,negative,Neutral
yDtzw_Y-7RU,8,1.58,positive,positive
yDtzw_Y-7RU,9,-0.82,negative,slightly negative
yDtzw_Y-7RU,10,0.79,positive,slightly positive
yDtzw_Y-7RU,11,-1.37,negative,negative
yDtzw_Y-7RU,12,-0.82,negative,slightly negative
yDtzw_Y-7RU,13,2.42,positive,very positive
yDtzw_Y-7RU,14,1.42,positive,positive
yDtzw_Y-7RU,15,0.24,positive,Neutral
yDtzw_Y-7RU,16,0.51,positive,slightly positive
yDtzw_Y-7RU,17,-0.86,negative,slightly negative
yDtzw_Y-7RU,18,-1.01,negative,slightly negative
yDtzw_Y-7RU,19,0.55,positive,slightly positive
yDtzw_Y-7RU,20,0.23,positive,Neutral
yDtzw_Y-7RU,21,2.09,positive,positive
yDtzw_Y-7RU,22,1.89,positive,positive
yDtzw_Y-7RU,23,0.1,positive,Neutral
yvsjCA6Y5Fc,0,-0.78,negative,slightly negative
yvsjCA6Y5Fc,1,-1.14,negative,slightly negative
yvsjCA6Y5Fc,2,-1.47,negative,negative
yvsjCA6Y5Fc,3,0.01,positive,Neutral
yvsjCA6Y5Fc,4,0.69,positive,slightly positive
yvsjCA6Y5Fc,5,-0.48,negative,slightly negative
yvsjCA6Y5Fc,6,-1.65,negative,negative
yvsjCA6Y5Fc,7,0.71,positive,slightly positive
yvsjCA6Y5Fc,8,-0.56,negative,slightly negative
yvsjCA6Y5Fc,9,-1.32,negative,negative
yvsjCA6Y5Fc,10,0.18,positive,Neutral
yvsjCA6Y5Fc,11,-0.1,negative,Neutral
yvsjCA6Y5Fc,12,-1.35,negative,negative
yvsjCA6Y5Fc,13,-1.03,negative,slightly negative
yvsjCA6Y5Fc,14,0.05,positive,Neutral
yvsjCA6Y5Fc,15,-1.29,negative,negative
yvsjCA6Y5Fc,16,0.04,positive,Neutral
yvsjCA6Y5Fc,17,-1.55,negative,negative
yvsjCA6Y5Fc,18,-0.1,negative,Neutral
yvsjCA6Y5Fc,19,1.67,positive,positive
yvsjCA6Y5Fc,20,0.17,positive,Neutral
yvsjCA6Y5Fc,21,-1.23,negative,slightly negative
yvsjCA6Y5Fc,22,1.0,positive,slightly positive
zhpQhgha_KU,0,-1.34,negative,negative
zhpQhgha_KU,1,2.32,positive,very positive
zhpQhgha_KU,2,-0.17,negative,Neutral
zhpQhgha_KU,3,-0.82,negative,slightly negative
zhpQhgha_KU,4,-1.42,negative,negative
zhpQhgha_KU,5,1.64,positive,positive
zhpQhgha_KU,6,0.64,positive,slightly positive
zhpQhgha_KU,7,-1.28,negative,slightly negative
zhpQhgha_KU,8,-0.99,negative,slightly negative
zhpQhgha_KU,9,1.39,positive,positive
zhpQhgha_KU,10,-1.87,negative,negative
zhpQhgha_KU,11,-0.3,negative,Neutral
zhpQhgha_KU,12,-0.21,negative,Neutral
zhpQhgha_KU,13,-1.37,negative,negative
zhpQhgha_KU,14,-0.17,negative,Neutral
zhpQhgha_KU,15,2.03,positive,positive
zhpQhgha_KU,16,1.96,positive,positive
zhpQhgha_KU,17,1.89,positive,positive
zhpQhgha_KU,18,-0.0,negative,Neutral
zhpQhgha_KU,19,0.08,positive,Neutral
zhpQhgha_KU,20,0.25,positive,Neutral
zhpQhgha_KU,21,-0.31,negative,Neutral
zhpQhgha_KU,22,0.24,positive,Neutral
zhpQhgha_KU,23,0.24,positive,Neutral
zhpQhgha_KU,24,1.34,positive,positive
zhpQhgha_KU,25,0.41,positive,Neutral
zhpQhgha_KU,26,1.11,positive,slightly positive
zhpQhgha_KU,27,1.41,positive,positive
zhpQhgha_KU,28,-1.37,negative,negative
zhpQhgha_KU,29,-1.37,negative,negative
zhpQhgha_KU,30,-1.5,negative,negative
zhpQhgha_KU,31,1.35,positive,positive
zhpQhgha_KU,32,1.25,positive,slightly positive
zhpQhgha_KU,33,2.23,positive,very positive
zhpQhgha_KU,34,2.07,positive,positive
